,Track_ID,Track_Title,Track_Artist,Track_Popularity,Track_URL,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acoutsicness,Instrumentalness,Liveness,Valence,Tempo
13918,2fihoO76h66Hio6noF4tQD,The DJ Is Crying For Help,AJR,72,https://p.scdn.co/mp3-preview/18b2330c29fb9e64462f921b9ac9af0267ed7bfd?cid=1346ad7fd5d14060af96cc4eaf61e382,0.544,0.652,11,-6.938,0,0.0527,0.346,1.71e-06,0.114,0.519,145.039
13919,0zjLc5geV7QntgtjMhhzuE,The Don & The Boss,Busta Rhymes,34,https://p.scdn.co/mp3-preview/540e7371e65ae6da192b8131c6f72b173f9ab726?cid=1346ad7fd5d14060af96cc4eaf61e382,0.805,0.874,2,-4.233,1,0.0595,0.0288,0.000117,0.341,0.159,115.003
13920,3n5khQAAiFapxjGUCHnzOz,The Door,Chloe George,26,https://p.scdn.co/mp3-preview/b440aa51d3c7e7242764d6c6abe661a9cd3b857f?cid=1346ad7fd5d14060af96cc4eaf61e382,0.552,0.477,5,-4.078,1,0.0284,0.226,3.78e-06,0.106,0.413,89.726
13921,0YMe6PHRbeDcN7KJdCG0bW,The Dress,Dijon,70,https://p.scdn.co/mp3-preview/336650e962ef2f8eabc88813cf190f0ed098903e?cid=1346ad7fd5d14060af96cc4eaf61e382,0.747,0.531,8,-5.99,1,0.0477,0.266,1.8e-06,0.192,0.785,88.009
13922,013PVeWEFQio3XHFH9rIC6,The Drop,Dimitri Vegas,70,https://p.scdn.co/mp3-preview/7d7d9b79d3246dd11aac1b513abaeb623aa60929?cid=1346ad7fd5d14060af96cc4eaf61e382,0.869,0.838,0,-4.515,0,0.0663,0.0113,0.269,0.0583,0.717,122.018
13923,5KnqauuLF6qyZA9RzfeKxG,The Drummer,Red Hot Chili Peppers,64,https://p.scdn.co/mp3-preview/e9663541f999735b8ca8af338e1dabf436c9fb10?cid=1346ad7fd5d14060af96cc4eaf61e382,0.536,0.894,9,-5.687,1,0.0479,0.00596,0.0168,0.118,0.784,174.899
13924,1Gkfh1jNNFJPh3vcCSGi3J,The Emperor,YUNGBLUD,52,https://p.scdn.co/mp3-preview/8436cf69704f21dd047bfae12fad5f01ab35397e?cid=1346ad7fd5d14060af96cc4eaf61e382,0.515,0.945,8,-3.116,0,0.0888,0.000339,2.36e-05,0.289,0.592,160.078
13925,4w7vZjpsnpKizj7NE0Nuld,THE END,Alesso,54,https://p.scdn.co/mp3-preview/c2ae90c6fcd58f4e2a2d49966aedc8b71bdbe708?cid=1346ad7fd5d14060af96cc4eaf61e382,0.639,0.711,0,-4.244,1,0.0315,0.0242,0.0,0.142,0.605,102.95
13926,6hbAVcAB0mQVXMPubZnwuL,The End,Five Finger Death Punch,66,https://p.scdn.co/mp3-preview/74a68c9c2b61cf88197352eafedc523920897a16?cid=1346ad7fd5d14060af96cc4eaf61e382,0.499,0.914,11,-4.748,0,0.0566,0.00106,0.0,0.13,0.345,80.049
13928,2gYfK4E7ayRCixCP7mlfBw,The End,Lonr.,21,https://p.scdn.co/mp3-preview/94ae49dfaaca869bd280781392cc3d67a5227b22?cid=1346ad7fd5d14060af96cc4eaf61e382,0.406,0.434,0,-7.956,0,0.0476,0.561,0.0,0.162,0.428,95.046
13930,40Q1XFqWsI7JxaPLeaMpnT,The Ending,BROCKHAMPTON,55,https://p.scdn.co/mp3-preview/401cb0d74f6d822e1d0c476de04aaee43ebe88e6?cid=1346ad7fd5d14060af96cc4eaf61e382,0.449,0.576,1,-9.088,0,0.0817,0.724,0.0,0.368,0.699,70.538
13935,6E0d534IEAkuYWHPvdh2lC,The Falls,Chxrry22,43,https://p.scdn.co/mp3-preview/63f59f0ad011425a9a945e3047cc527793361b3d?cid=1346ad7fd5d14060af96cc4eaf61e382,0.571,0.638,4,-6.207,0,0.0656,0.218,0.0,0.113,0.481,65.916
13936,4WwynJRKVuJzMgew9ptoDe,The feelings tend to stay the same,Curtis Waters,26,https://p.scdn.co/mp3-preview/59b53e663055b865c525fb908022449108d98e1f?cid=1346ad7fd5d14060af96cc4eaf61e382,0.804,0.561,7,-7.858,1,0.0357,0.0478,0.000168,0.113,0.763,130.004
13937,6pgqZ7Iw4LfHlfgWWaRFSY,The Feels,TWICE,56,https://p.scdn.co/mp3-preview/6c85210d5bf3c056b49e2a6ce06abcc2a99d23fe?cid=1346ad7fd5d14060af96cc4eaf61e382,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044
13938,076YCyUBs1GlrzAmOsZkFU,the fire in your eyes keeps me warm,Powfu,49,https://p.scdn.co/mp3-preview/5c5e46af94b0af920f56aa2649262cd3b7a89425?cid=1346ad7fd5d14060af96cc4eaf61e382,0.83,0.598,0,-6.312,1,0.0627,0.821,0.0,0.0897,0.415,122.974
13940,0iOuOHywtfaQEcWKeyuH3m,The First Time Ever I Saw Your Face,James Blake,46,https://p.scdn.co/mp3-preview/c46d3743d7a4ef233f9434355c8d1592b507140d?cid=1346ad7fd5d14060af96cc4eaf61e382,0.313,0.0516,2,-17.754,0,0.0443,0.986,0.00652,0.0938,0.0846,86.103
13941,4gh3sdFa9cJTDPmKDBLSgq,The Flower Blooms,TOKiMONSTA,29,https://p.scdn.co/mp3-preview/0bbcf2745e28d4e57d9bf9fab3a72a35cffac221?cid=1346ad7fd5d14060af96cc4eaf61e382,0.796,0.785,0,-5.798,0,0.0894,0.0311,0.656,0.107,0.352,120.013
13942,6Pif6RkFoYzLygdqktus4Q,The Foundations of Decay,My Chemical Romance,67,https://p.scdn.co/mp3-preview/8b825201a34344160fa24912bf69f99bee89d0ce?cid=1346ad7fd5d14060af96cc4eaf61e382,0.363,0.67,1,-6.652,0,0.0552,0.000582,0.548,0.317,0.198,150.15
13944,1nU2ooQKyk4CsYJMBdIK4J,The Funeral,YUNGBLUD,61,https://p.scdn.co/mp3-preview/73630c6968893c8070f9f7e08893108a3a366171?cid=1346ad7fd5d14060af96cc4eaf61e382,0.576,0.869,7,-4.339,1,0.0339,8.57e-05,7.1e-05,0.0573,0.746,92.538
13945,6p8Q1wq5P7Xf4SaFGWwblx,The Future's Just So Clear,grandma,17,https://p.scdn.co/mp3-preview/624b04aa3b7f69dca77d83d6c57fb44693c3d9db?cid=1346ad7fd5d14060af96cc4eaf61e382,0.66,0.412,7,-8.202,1,0.0468,0.00415,0.00613,0.063,0.654,159.948
13946,091n9MH1VUepOdhnv7SLci,The Game,Denzel Curry,43,https://p.scdn.co/mp3-preview/c9b5c03e785b42bf725d0ee58f930de9fb4f4d77?cid=1346ad7fd5d14060af96cc4eaf61e382,0.736,0.71,7,-6.038,1,0.317,0.0167,0.0,0.133,0.572,82.451
13948,1VsAakakwbHaPiL6hXSPZ5,The Garden,Briston Maroney,39,https://p.scdn.co/mp3-preview/ad36c622b71d85c7fca4021d1a73b7c7804cc409?cid=1346ad7fd5d14060af96cc4eaf61e382,0.572,0.626,9,-9.453,1,0.0558,0.00481,0.000469,0.113,0.17,97.026
13949,2iDnZkKM40F9u9b44Y6Zc7,The Garden of Eden,Weezer,37,https://p.scdn.co/mp3-preview/bcea9ce8ab01ebfc323b74f089270b8fcc3ee9cd?cid=1346ad7fd5d14060af96cc4eaf61e382,0.605,0.75,7,-7.762,1,0.0512,0.15,0.00227,0.165,0.683,122.596
13950,1NVMP5xHHl4uKOHJaIVYdw,The Gender Reveal Song,NLE Choppa,34,https://p.scdn.co/mp3-preview/1a8ac7cdffb208ea3bf09b95c23e39821953425a?cid=1346ad7fd5d14060af96cc4eaf61e382,0.625,0.446,6,-8.418,1,0.41,0.31,0.0,0.08,0.329,82.408
13951,3gVyXU797igTmDomnIyNqm,The Get Back,Flipp Dinero,38,https://p.scdn.co/mp3-preview/dec266fb7b38e432fbf4a21432a1b9eb88b0b36c?cid=1346ad7fd5d14060af96cc4eaf61e382,0.968,0.518,10,-6.674,0,0.424,0.000927,0.0,0.0653,0.397,119.948
13953,5PPk5WM8vpJ7VOR9gUrMFH,The Git Up (feat. Ciara) - Remix,Blanco Brown,44,https://p.scdn.co/mp3-preview/08a3e93e60dbc348e3e4615d38ccf3f274630e3a?cid=1346ad7fd5d14060af96cc4eaf61e382,0.844,0.649,11,-7.833,1,0.134,0.112,0.0,0.0809,0.729,97.972
13954,7A3uhvZBmoLzCCFQT14lGU,The Giver,Sarah Kinsley,58,https://p.scdn.co/mp3-preview/ff37f9e70a6d9774905615b6e47025db11a4f8ac?cid=1346ad7fd5d14060af96cc4eaf61e382,0.442,0.18,2,-10.993,1,0.0321,0.756,0.0238,0.115,0.0871,111.186
13955,5g1cZSRsYCydAw5gapzqDa,The Goal Line,ALLBLACK,21,https://p.scdn.co/mp3-preview/5c6c4c4f4b9241a3ee0b66b185980b0f54bb0320?cid=1346ad7fd5d14060af96cc4eaf61e382,0.75,0.797,1,-7.603,1,0.261,0.38,0.0,0.123,0.8,102.495
13956,0JEefF2thwTsgWE2Wv0IsC,The God Hour,A$AP ANT,58,https://p.scdn.co/mp3-preview/6de568ba8c982b42c567a6caf344bc5995a8c23b?cid=1346ad7fd5d14060af96cc4eaf61e382,0.777,0.713,0,-7.481,1,0.288,0.0832,1.38e-06,0.545,0.385,129.964
13957,51lXsATkqtU3ScAuIvi94k,The Good,Cynthia Erivo,28,https://p.scdn.co/mp3-preview/54fbf610b95b9f3a46fd931a55bdec38aeb3582b?cid=1346ad7fd5d14060af96cc4eaf61e382,0.726,0.564,0,-6.76,1,0.0277,0.0653,0.000916,0.297,0.443,107.979
13958,2tiq10rhGegBQmBa81etVS,The Good Life,Devon Gilfillian,45,https://p.scdn.co/mp3-preview/f916c99fb1c2833ea302c37c9c89c470d12f3279?cid=1346ad7fd5d14060af96cc4eaf61e382,0.59,0.701,11,-5.488,1,0.105,0.33,2.95e-05,0.0888,0.595,86.758
13959,02zkVbK2r3BaGMQGm4XPM5,The Good Parts,JP Saxe,60,https://p.scdn.co/mp3-preview/5cb0e48f1176ecdec83ffc43f444bb7e2c0cdea3?cid=1346ad7fd5d14060af96cc4eaf61e382,0.57,0.371,6,-12.351,1,0.0667,0.857,0.0,0.0959,0.534,130.477
13960,5DNwRUi8xJW6CWiqOBCVu7,The Goodness (feat. Blessing Offor),TobyMac,55,https://p.scdn.co/mp3-preview/740f05f4b4b3e3ec1379d2f1dc4393b34eae42f5?cid=1346ad7fd5d14060af96cc4eaf61e382,0.711,0.61,6,-6.162,0,0.113,0.033,0.0,0.0904,0.739,147.996
13961,3gfeujZDkVn104FOyT3FB3,THE GOV'T GAVE US GUNS,ICECOLDBISHOP,46,https://p.scdn.co/mp3-preview/1bef400a15914d17546291c7da8bed3e1fd43884?cid=1346ad7fd5d14060af96cc4eaf61e382,0.82,0.732,3,-4.664,1,0.274,0.845,0.0,0.223,0.693,152.058
13962,1zNrtAQhwbRyFmsf3yoBqT,The Great Divide,The Shins,36,https://p.scdn.co/mp3-preview/b0fff68b9a0bd466d2ff74331891e53a680d6d9a?cid=1346ad7fd5d14060af96cc4eaf61e382,0.337,0.891,0,-5.467,1,0.0511,0.000322,0.000596,0.0908,0.199,172.173
13963,6D2whKQXHFzQtqPa5BXwPP,The Great Hope Design,Sevdaliza,30,https://p.scdn.co/mp3-preview/a6b68adb3efb709b500a83013fe002201b51baec?cid=1346ad7fd5d14060af96cc4eaf61e382,0.53,0.452,5,-12.388,0,0.0524,0.327,0.000969,0.464,0.206,119.994
13965,1IE9q5K9d8Xd6V41sU97Hy,The Greatest,John Lindahl,12,https://p.scdn.co/mp3-preview/f3b8ac48efa51fabbd9b06abf5506f43db2991bb?cid=1346ad7fd5d14060af96cc4eaf61e382,0.536,0.508,0,-3.721,0,0.0458,0.0742,0.000256,0.263,0.144,68.536
13966,3hYfLNWbKnBut3ATcMwK5C,The Greatest,SASAMI,18,https://p.scdn.co/mp3-preview/489b588c6ce9bbf38f72386cbbfe5c24e25b8cba?cid=1346ad7fd5d14060af96cc4eaf61e382,0.35,0.869,2,-5.568,1,0.0494,0.035,0.0,0.136,0.355,139.941
13967,1VYLPa8PSEeypLXwbncLfx,The Hands - From the Original Motion Picture “The Inspection”,serpentwithfeet,40,https://p.scdn.co/mp3-preview/65bf3de29405f1150af2a74b62c2986bf89a435f?cid=1346ad7fd5d14060af96cc4eaf61e382,0.253,0.648,3,-9.986,1,0.113,0.664,0.00405,0.105,0.134,176.943
13969,5RWBvcxVoSTlFnNoC1fH2O,The Hard Way,IV JAY,28,https://p.scdn.co/mp3-preview/887a3c40d17db8f28079e434b284122abd9eb8be?cid=1346ad7fd5d14060af96cc4eaf61e382,0.551,0.728,9,-2.34,1,0.0587,0.0798,0.00993,0.104,0.538,171.771
13970,5QUhSXDrrX7euR87oeQevM,The Hardest Cut,Spoon,45,https://p.scdn.co/mp3-preview/8842c9fae398c60d34a9f32b4cc6871ca338dd2e?cid=1346ad7fd5d14060af96cc4eaf61e382,0.671,0.683,7,-5.271,1,0.0965,0.135,0.00107,0.0534,0.809,164.943
13972,2HSg6TSfOlPu9XT7nO7S8P,The Haves,Eddie Vedder,35,https://p.scdn.co/mp3-preview/68bd67a627b6500f626566357dd7925fc0d547de?cid=1346ad7fd5d14060af96cc4eaf61e382,0.474,0.519,7,-5.291,1,0.0253,0.281,0.0,0.107,0.326,151.832
13973,4OWwJ7gwDenLKBYfR2QYJC,The Hearse,Mustafa,36,https://p.scdn.co/mp3-preview/ab592522a044c66566bc2349762a1f6f35a5ce4a?cid=1346ad7fd5d14060af96cc4eaf61e382,0.58,0.352,4,-15.227,0,0.404,0.89,0.00012,0.0918,0.423,103.135
13975,533WxfkNAHr4kIDNkzYQ0z,The High,Malia Civetz,21,https://p.scdn.co/mp3-preview/9dc9cd77cac851f0a3bf70cf7cb2e72d7fddf0fd?cid=1346ad7fd5d14060af96cc4eaf61e382,0.658,0.616,1,-4.025,1,0.13,0.038,0.00209,0.0731,0.368,112.026
13976,7DKJP7ksSaJn4YyBkcBDii,The Highs & The Lows,Chance the Rapper,63,https://p.scdn.co/mp3-preview/6ee911c16e6a3f021dbca6e62115152e5d47be66?cid=1346ad7fd5d14060af96cc4eaf61e382,0.539,0.714,5,-4.543,1,0.455,0.288,0.0,0.174,0.458,81.709
13977,2deS1gZIjmyBkHNqVjgDfE,The Hill,Godford,28,https://p.scdn.co/mp3-preview/1edd1c9ed2e1952d3fceddea9e7f755c6dd53102?cid=1346ad7fd5d14060af96cc4eaf61e382,0.688,0.626,6,-11.205,1,0.157,0.014,0.00737,0.299,0.352,122.022
13980,2q0wGZoUjHbnQsmd3J3lQf,The Idea of You,Grady,38,https://p.scdn.co/mp3-preview/b1959e59946ee02c3b7d5e40d14d08ef20705c2d?cid=1346ad7fd5d14060af96cc4eaf61e382,0.662,0.775,0,-5.18,1,0.0349,0.688,2.98e-05,0.171,0.809,120.017
13981,0vHHGEdUWa1zgKfsOvMAu1,The Internet,Alexander 23,26,https://p.scdn.co/mp3-preview/01c6be4d90608bf662bd7b61991b3898aa961a02?cid=1346ad7fd5d14060af96cc4eaf61e382,0.693,0.731,9,-5.044,1,0.0702,0.278,0.000625,0.374,0.447,77.477
13982,16PGd9HZZ4TSiQxtZYLSd9,The Internet,Oliver Tree,54,https://p.scdn.co/mp3-preview/2e3b452272df8dddeaacf8cddbe0fa5ca53b3483?cid=1346ad7fd5d14060af96cc4eaf61e382,0.866,0.617,0,-8.323,1,0.0309,0.305,0.0935,0.126,0.809,109.994
13984,6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,73,https://p.scdn.co/mp3-preview/a0d12ef3cfe7b4b1a3339cf6f4d66f2ab6ce40da?cid=1346ad7fd5d14060af96cc4eaf61e382,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83
13987,5Kmj7unjc3WhSOkuUDRj8h,The Kindest Thing,Stalking Gia,29,https://p.scdn.co/mp3-preview/c09ce0ae6c3760c2dcab192472d7cfc9a312393e?cid=1346ad7fd5d14060af96cc4eaf61e382,0.725,0.267,9,-9.814,0,0.0932,0.0911,0.000714,0.186,0.361,71.044
13988,70GPQX67w54kz33PcsXIuk,The Kingdom,Bush,41,https://p.scdn.co/mp3-preview/d887a254fbd5f645f643b6f058341a5109147ab6?cid=1346ad7fd5d14060af96cc4eaf61e382,0.366,0.845,2,-3.893,1,0.096,5.62e-05,9.98e-05,0.197,0.446,174.118
13989,46NgqjSNoXMZEtmJyoeA97,The Knack,Mother Mother,46,https://p.scdn.co/mp3-preview/83480b2846807766038cc4c893c1379860685d52?cid=1346ad7fd5d14060af96cc4eaf61e382,0.51,0.925,11,-7.45,0,0.168,0.0268,0.00019,0.185,0.248,167.979
13990,5dwQhzeE8LXpl9sbZJZmQS,the lakes - bonus track,Taylor Swift,60,https://p.scdn.co/mp3-preview/b6c766c12fdfd3ce94a8127da0d6bf134f3e4d20?cid=1346ad7fd5d14060af96cc4eaf61e382,0.509,0.262,2,-11.531,1,0.0311,0.85,1.68e-06,0.0851,0.287,89.846
13991,4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye (feat. Bettye LaVette),ODESZA,70,https://p.scdn.co/mp3-preview/e2dd54665096b2e3e9106b8b57e624641ef2d6bb?cid=1346ad7fd5d14060af96cc4eaf61e382,0.667,0.92,9,-2.71,1,0.0773,0.00752,0.00232,0.126,0.146,114.977
13993,2JiEzw012NnQ3PoW6VWM1P,The Last Time,Tenille Townes,52,https://p.scdn.co/mp3-preview/9e608370a05d53387812e9755da3967e2115d731?cid=1346ad7fd5d14060af96cc4eaf61e382,0.532,0.575,2,-6.369,1,0.031,0.0702,0.000244,0.124,0.315,78.104
13995,59zrASvoFolvYcBSewxuT4,the lifeboat's empty!,Chelsea Cutler,49,https://p.scdn.co/mp3-preview/9d6b7908ffc1e58ad6761339df843acc379d408b?cid=1346ad7fd5d14060af96cc4eaf61e382,0.534,0.649,5,-7.531,1,0.0435,0.00712,6.22e-06,0.137,0.358,161.828
13996,5LyK4EaVofQjOvJ4OGhdfv,The Light,Joey Bada$$,53,https://p.scdn.co/mp3-preview/451c790e2666a5e329ae399d5fdb1a8e885594d0?cid=1346ad7fd5d14060af96cc4eaf61e382,0.497,0.595,5,-8.096,0,0.353,0.00528,0.0,0.136,0.232,171.322
13997,4hgobGfWedCMII3bdualzM,The Lightning II,Arcade Fire,49,https://p.scdn.co/mp3-preview/677edf5c17939031170abe8e28973985b19f08cf?cid=1346ad7fd5d14060af96cc4eaf61e382,0.215,0.891,6,-6.169,0,0.0473,0.00303,0.00132,0.306,0.358,180.349
13998,5OBUmFuhkit7MYdaVZc2bs,The Limit,DARKSIDE,39,https://p.scdn.co/mp3-preview/e879fd7f1f41619d862441504d232766ed05c8e5?cid=1346ad7fd5d14060af96cc4eaf61e382,0.434,0.596,9,-10.013,0,0.16,0.518,0.493,0.122,0.139,89.0
13999,72Z98wFFZyZjwc3D6thXtf,THE LITTLE THINGS,Kelsea Ballerini,49,https://p.scdn.co/mp3-preview/97d70f4fa139011f47ea118646e2360eef09df98?cid=1346ad7fd5d14060af96cc4eaf61e382,0.699,0.746,5,-4.774,0,0.0339,0.0184,3.85e-05,0.141,0.754,118.532
14000,1Ame8XTX6QHY0l0ahqUhgv,THE LONELIEST,Måneskin,87,https://p.scdn.co/mp3-preview/fb0c9f44809c1f6265925a353b36891a9f9d779a?cid=1346ad7fd5d14060af96cc4eaf61e382,0.519,0.595,2,-5.001,1,0.0283,0.00151,0.0,0.0762,0.237,129.786
14002,0RXgomOT3S3OueZVGIg8QM,The Long Way,Mark Ambor,48,https://p.scdn.co/mp3-preview/14746d3648111843d8032612bfa46156f32fa7c8?cid=1346ad7fd5d14060af96cc4eaf61e382,0.677,0.821,4,-3.858,1,0.0611,0.144,0.0,0.125,0.804,104.87
14004,3POcBJvOCO5Xeov9F3cpgh,The Look (feat. Kehlani),Ali Gatie,54,https://p.scdn.co/mp3-preview/59a604f76478fcff6d597e1005b44fa12151b4de?cid=1346ad7fd5d14060af96cc4eaf61e382,0.786,0.565,4,-5.304,0,0.0329,0.118,0.0,0.0674,0.79,104.006
14005,0IqNIctRdh2N9OecaZTDDd,The Loop,Toro y Moi,43,https://p.scdn.co/mp3-preview/867c78c823ff90a127b8d8b0c37729f837265291?cid=1346ad7fd5d14060af96cc4eaf61e382,0.48,0.594,0,-8.149,0,0.0645,0.277,0.0282,0.161,0.832,172.936
14008,1xwMEkoYPrlB9g1T0k7v5Y,The Main Thing,Real Estate,12,https://p.scdn.co/mp3-preview/b0268aed6d3654bd114baf792fc28c6a63483d28?cid=1346ad7fd5d14060af96cc4eaf61e382,0.552,0.839,6,-4.171,1,0.0345,0.223,0.428,0.188,0.689,130.007
14011,0m35SoBcW7jLn9jpF1WktE,The Mannequin Song,Hotel Ugly,64,https://p.scdn.co/mp3-preview/d5c23e69ec9e4669a848a7f3f6085ed2b1d5367c?cid=1346ad7fd5d14060af96cc4eaf61e382,0.528,0.606,1,-9.024,0,0.105,0.409,5.98e-05,0.112,0.397,130.0
14014,2THZwpPhj4kg1RmUp5WgiD,The Men Who Rule the World,Garbage,22,https://p.scdn.co/mp3-preview/846f79d2c52a27c484824a9ac0a5429bdf8eb986?cid=1346ad7fd5d14060af96cc4eaf61e382,0.702,0.715,8,-6.673,1,0.0336,0.00131,0.155,0.262,0.435,127.039
14015,4CGORuRtjSK6xMy8s1VvSS,The Mission,Bakar,59,https://p.scdn.co/mp3-preview/2835feaf88d00bc26097874fddb0ee54dd5cb70a?cid=1346ad7fd5d14060af96cc4eaf61e382,0.708,0.437,10,-6.982,0,0.0807,0.188,0.0,0.0976,0.393,94.053
14017,1FH8SlCpQaE6EvjxJ4QpZb,The Most Beautiful Things,Tenille Townes,33,https://p.scdn.co/mp3-preview/81b3af940d4620966965847b01a48eb159cfc646?cid=1346ad7fd5d14060af96cc4eaf61e382,0.297,0.141,7,-11.315,1,0.0323,0.957,0.000564,0.138,0.0943,75.866
14018,18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto,86,https://p.scdn.co/mp3-preview/bf5bc1080a2416f74152f30febd4495e310c8140?cid=1346ad7fd5d14060af96cc4eaf61e382,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953
14020,3djb619fSC1QBOm2Lqgs1c,The Muck,K.Flay,40,https://p.scdn.co/mp3-preview/7b5b280a97bd441fb848e580618b3ff68146c3a2?cid=1346ad7fd5d14060af96cc4eaf61e382,0.538,0.727,5,-6.762,1,0.0696,0.00672,5.56e-05,0.08,0.377,165.928
14021,3gphm4tCS3HywYloyg0N3x,The Neighborhood,Grace Enger,45,https://p.scdn.co/mp3-preview/3b23dcf4aaefb343b942930efabf2b7ec6121031?cid=1346ad7fd5d14060af96cc4eaf61e382,0.656,0.399,4,-9.197,1,0.145,0.155,0.0,0.199,0.443,85.909
14023,0E8Torj5fhTNBghR1LlPNg,The New Me,Thomas Day,56,https://p.scdn.co/mp3-preview/328be0edbfbe1fe006998a877fba43cd0a7a367a?cid=1346ad7fd5d14060af96cc4eaf61e382,0.555,0.485,2,-6.494,1,0.0334,0.678,0.0,0.101,0.461,141.719
14024,02oTRx0v3GloOe5VJZgjC7,The News,Paramore,73,https://p.scdn.co/mp3-preview/eeab2c93839c4a37623e1b40fbac8eac321512e4?cid=1346ad7fd5d14060af96cc4eaf61e382,0.564,0.91,4,-6.853,0,0.0953,0.00021,2.32e-05,0.378,0.736,157.942
14025,4GVIjpSUWDTv2vLGetJAuF,The Night (Part 2),Morgan Wade,57,https://p.scdn.co/mp3-preview/becec60d4c5a3d4713607032bcdde4a0bcf99904?cid=1346ad7fd5d14060af96cc4eaf61e382,0.67,0.539,6,-6.15,0,0.0333,0.169,3.35e-06,0.149,0.453,80.039
14027,6luzHTAI6HmHjhm8OCrqX5,The Nights,Chase Rice,30,https://p.scdn.co/mp3-preview/1539baad3d6931976e9ea299ae7e33acd76a57c2?cid=1346ad7fd5d14060af96cc4eaf61e382,0.57,0.57,6,-7.417,0,0.0413,0.111,0.0,0.0862,0.163,115.118
14033,4V4hP1FCrFDuDOx7s5KKtY,The One,Nippa,50,https://p.scdn.co/mp3-preview/f7a7690346326b4357afb04dfa969ac16ce9f0bf?cid=1346ad7fd5d14060af96cc4eaf61e382,0.571,0.549,6,-4.96,0,0.307,0.54,0.0,0.261,0.779,86.284
14034,75DRmgr7StSIMJqIDN2jHH,The One,Stefflon Don,59,https://p.scdn.co/mp3-preview/d7a6c495429386648e66c858785f0f8f9106522e?cid=1346ad7fd5d14060af96cc4eaf61e382,0.758,0.813,5,-4.144,0,0.0427,0.296,0.0305,0.102,0.516,124.984
14036,6QxWS41nRH88eayp7beMH6,The One,WizTheMc,31,https://p.scdn.co/mp3-preview/b267207903a4d6ccaedf9be0dc53bad76486e7a2?cid=1346ad7fd5d14060af96cc4eaf61e382,0.748,0.756,0,-4.522,1,0.238,0.419,0.0,0.371,0.803,102.959
14037,7yheLpVipGfsF18K9XsKDi,The One That Got Away,Hunter Hayes,47,https://p.scdn.co/mp3-preview/8229276a3702f300335e6ca57ef02a2cb4931830?cid=1346ad7fd5d14060af96cc4eaf61e382,0.57,0.7,0,-5.741,1,0.0387,0.0158,0.0,0.106,0.557,102.064
14038,5NnWdv3GTcCNG5lVeB7H57,The One That You Love,LP,41,https://p.scdn.co/mp3-preview/265b1321984d0c56be5996e01a8d18a89ca5680c?cid=1346ad7fd5d14060af96cc4eaf61e382,0.357,0.628,5,-7.166,0,0.0426,0.0101,0.00573,0.24,0.544,183.91
14039,204EtywtyaFoedEFsm31qs,The Ones That Make It,Leah Nobel,14,https://p.scdn.co/mp3-preview/4eceb6fa35a48cd098ccc6b7790941027b11aa9b?cid=1346ad7fd5d14060af96cc4eaf61e382,0.494,0.505,0,-8.71,1,0.0442,0.456,0.0015,0.0966,0.12,171.982
14040,6y6bUurXB0FfhddEU5Qch0,The Only Heartbreaker,Mitski,52,https://p.scdn.co/mp3-preview/8be41e749e96fc2454a9e98aa2dc6be616dd57e5?cid=1346ad7fd5d14060af96cc4eaf61e382,0.477,0.747,11,-7.188,1,0.0333,0.00437,0.011,0.158,0.578,150.997
14042,3CS5zwqrjggxlRD0QGJAva,the other girl (with Halsey),Kelsea Ballerini,58,https://p.scdn.co/mp3-preview/57f068e4a05eb6b96c181a853050e1bccd61c3dd?cid=1346ad7fd5d14060af96cc4eaf61e382,0.583,0.769,8,-4.859,0,0.159,0.419,0.0,0.0988,0.785,179.869
14043,3U12nxwFolQ6hsG6zcyEqc,The Other Lover (Little Dragon & Moses Sumney),Little Dragon,47,https://p.scdn.co/mp3-preview/c2150506aabe05467f25887bce81c1fbbcd82839?cid=1346ad7fd5d14060af96cc4eaf61e382,0.633,0.451,3,-9.66,1,0.133,0.75,0.0581,0.0995,0.475,162.112
14044,463PQggkmk5tTw8ug0ahOX,The Other Side (from Trolls World Tour),SZA,64,https://p.scdn.co/mp3-preview/398c4d1029d4628ff971fbf12afcbb123fdb7303?cid=1346ad7fd5d14060af96cc4eaf61e382,0.76,0.607,7,-6.274,1,0.0964,0.00277,0.0,0.132,0.709,105.979
14045,3QorTmBB8lYdSO9bGglOrb,The Otherside,Birdy,52,https://p.scdn.co/mp3-preview/a8a5723a81491722f3e81b446730608c6bf1f853?cid=1346ad7fd5d14060af96cc4eaf61e382,0.577,0.415,9,-10.55,1,0.0514,0.825,2.18e-06,0.0887,0.463,91.949
14046,2UtfhpTxMrAfyCoiRyZIVi,The Otherside,Cam,43,https://p.scdn.co/mp3-preview/d8e6957baa452b3d8f2bff39f9a287c0e5a05dec?cid=1346ad7fd5d14060af96cc4eaf61e382,0.752,0.689,7,-4.234,1,0.0288,0.0495,0.0,0.15,0.799,116.956
